category,price,date
Shop by Brand,1,2020-12-10T23:13:26.000Z
Small Goods,3,2020-12-10T23:13:26.000Z
Apparel,20,2020-12-10T23:13:26.000Z
Apparel,18,2020-12-10T23:27:36.000Z
Drinkware,27,2020-12-10T23:27:36.000Z
Bags,96,2020-12-10T23:27:36.000Z
Apparel,24,2020-12-10T23:27:36.000Z
Bags,45,2020-12-10T23:38:07.000Z
Apparel,44,2020-12-10T23:48:03.000Z
Clearance,6,2020-12-10T23:48:03.000Z
Apparel,14,2020-12-10T23:48:03.000Z
Bags,30,2020-12-10T23:48:03.000Z
Apparel,115,2020-12-10T23:48:03.000Z
Apparel,22,2020-12-10T23:48:03.000Z
Drinkware,18,2020-12-10T23:48:03.000Z
Accessories,11,2020-12-10T23:48:03.000Z
Clearance,14,2020-12-10T23:48:03.000Z
New,8,2020-12-10T23:48:03.000Z
Campus Collection,7,2020-12-10T23:49:26.000Z
Shop by Brand,37,2020-12-10T23:54:33.000Z
Apparel,71,2020-12-10T23:54:33.000Z
Accessories,6,2020-12-11T00:04:38.000Z
Apparel,32,2020-12-11T00:04:38.000Z
Apparel,22,2020-12-11T00:11:07.000Z
Clearance,14,2020-12-11T00:11:07.000Z
Apparel,30,2020-12-11T00:11:07.000Z
Drinkware,10,2020-12-11T00:11:07.000Z
Bags,6,2020-12-11T00:17:44.000Z
Drinkware,10,2020-12-11T00:17:44.000Z
Bags,10,2020-12-11T00:17:44.000Z
Campus Collection,7,2020-12-11T00:17:44.000Z
Office,5,2020-12-11T00:17:44.000Z
Bags,6,2020-12-11T00:17:44.000Z
Shop by Brand,37,2020-12-11T00:22:32.000Z
Drinkware,14,2020-12-11T00:30:17.000Z
Drinkware,10,2020-12-11T00:34:50.000Z
Bags,6,2020-12-11T00:34:50.000Z
Apparel,14,2020-12-11T00:34:50.000Z
Campus Collection,7,2020-12-11T00:34:50.000Z
Campus Collection,8,2020-12-11T00:34:50.000Z
Lifestyle,33,2020-12-11T00:37:18.000Z
Apparel,29,2020-12-11T01:09:34.000Z
Apparel,24,2020-12-11T01:09:34.000Z
Apparel,23,2020-12-11T01:09:34.000Z
Campus Collection,14,2020-12-11T01:18:51.000Z
Clearance,14,2020-12-11T01:18:51.000Z
Campus Collection,32,2020-12-11T01:18:51.000Z
Campus Collection,14,2020-12-11T01:18:51.000Z
Clearance,14,2020-12-11T01:18:51.000Z
Apparel,19,2020-12-11T01:26:32.000Z
Drinkware,20,2020-12-11T01:26:32.000Z
Shop by Brand,3,2020-12-11T01:26:32.000Z
Lifestyle,18,2020-12-11T01:26:32.000Z
Apparel,60,2020-12-11T02:09:52.000Z
Apparel,45,2020-12-11T02:09:52.000Z
Shop by Brand,30,2020-12-11T02:09:52.000Z
Bags,9,2020-12-11T02:13:23.000Z
Apparel,120,2020-12-11T02:18:17.000Z
Campus Collection,32,2020-12-11T02:18:17.000Z
Apparel,35,2020-12-11T02:41:12.000Z
Apparel,14,2020-12-11T02:41:12.000Z
Apparel,63,2020-12-11T02:53:40.000Z
Accessories,3,2020-12-11T02:53:40.000Z
Uncategorized Items,3,2020-12-11T02:53:40.000Z
Uncategorized Items,4,2020-12-11T02:53:40.000Z
Uncategorized Items,3,2020-12-11T02:53:40.000Z
New,16,2020-12-11T02:55:06.000Z
Apparel,45,2020-12-11T02:55:06.000Z
Apparel,14,2020-12-11T02:55:06.000Z
New,12,2020-12-11T02:55:06.000Z
Clearance,3,2020-12-11T02:55:06.000Z
Apparel,14,2020-12-11T02:55:06.000Z
New,16,2020-12-11T02:55:06.000Z
Drinkware,10,2020-12-11T03:07:27.000Z
Clearance,14,2020-12-11T03:08:45.000Z
New,12,2020-12-11T03:08:45.000Z
Accessories,4,2020-12-11T03:08:45.000Z
Campus Collection,14,2020-12-11T03:08:45.000Z
Campus Collection,1,2020-12-11T03:08:45.000Z
Uncategorized Items,3,2020-12-11T03:08:45.000Z
Campus Collection,14,2020-12-11T03:08:45.000Z
Uncategorized Items,3,2020-12-11T03:08:45.000Z
New,12,2020-12-11T03:08:45.000Z
Clearance,14,2020-12-11T03:08:45.000Z
Office,1,2020-12-11T03:08:45.000Z
Apparel,19,2020-12-11T03:08:45.000Z
New,12,2020-12-11T03:08:45.000Z
New,16,2020-12-11T03:08:45.000Z
Apparel,19,2020-12-11T03:08:45.000Z
Office,11,2020-12-11T03:08:45.000Z
Google,3,2020-12-11T03:08:45.000Z
Small Goods,3,2020-12-11T03:08:45.000Z
Uncategorized Items,4,2020-12-11T03:08:45.000Z
Clearance,14,2020-12-11T03:08:45.000Z
Apparel,19,2020-12-11T03:08:45.000Z
Accessories,4,2020-12-11T03:08:45.000Z
Campus Collection,32,2020-12-11T03:13:01.000Z
Clearance,6,2020-12-11T03:13:01.000Z
Apparel,48,2020-12-11T03:28:20.000Z
Campus Collection,3,2020-12-11T03:33:30.000Z
Accessories,8,2020-12-11T03:33:30.000Z
Campus Collection,3,2020-12-11T03:33:30.000Z
Campus Collection,1,2020-12-11T03:33:30.000Z
Small Goods,8,2020-12-11T03:33:30.000Z
Accessories,2,2020-12-11T03:33:30.000Z
Drinkware,10,2020-12-11T03:33:30.000Z
Clearance,12,2020-12-11T03:33:30.000Z
Campus Collection,3,2020-12-11T03:33:30.000Z
New,8,2020-12-11T03:33:30.000Z
New,8,2020-12-11T03:33:30.000Z
New,7,2020-12-11T03:33:30.000Z
New,10,2020-12-11T03:33:30.000Z
Campus Collection,3,2020-12-11T03:33:30.000Z
Campus Collection,32,2020-12-11T03:39:05.000Z
Campus Collection,7,2020-12-11T03:39:05.000Z
Apparel,14,2020-12-11T03:39:05.000Z
Drinkware,14,2020-12-11T03:39:11.000Z
New,12,2020-12-11T03:39:11.000Z
New,16,2020-12-11T03:39:11.000Z
Campus Collection,3,2020-12-11T03:39:11.000Z
Bags,10,2020-12-11T03:39:11.000Z
Apparel,14,2020-12-11T03:57:40.000Z
Accessories,16,2020-12-11T03:57:40.000Z
Accessories,4,2020-12-11T03:57:40.000Z
Apparel,14,2020-12-11T03:57:40.000Z
Accessories,8,2020-12-11T03:57:40.000Z
Apparel,14,2020-12-11T04:01:57.000Z
Apparel,16,2020-12-11T04:01:57.000Z
Apparel,24,2020-12-11T04:01:57.000Z
Apparel,48,2020-12-11T04:03:27.000Z
Apparel,13,2020-12-11T04:03:27.000Z
Apparel,14,2020-12-11T04:04:39.000Z
New,12,2020-12-11T04:04:39.000Z
Apparel,26,2020-12-11T04:04:39.000Z
Bags,6,2020-12-11T04:04:39.000Z
Accessories,16,2020-12-11T04:04:39.000Z
Apparel,16,2020-12-11T04:04:39.000Z
Campus Collection,14,2020-12-11T04:39:47.000Z
Campus Collection,32,2020-12-11T04:39:47.000Z
Campus Collection,7,2020-12-11T04:39:47.000Z
Shop by Brand,2,2020-12-11T04:39:47.000Z
Campus Collection,8,2020-12-11T04:39:47.000Z
Apparel,14,2020-12-11T04:39:47.000Z
Drinkware,10,2020-12-11T04:39:47.000Z
Lifestyle,22,2020-12-11T04:45:25.000Z
New,7,2020-12-11T04:45:25.000Z
Apparel,79,2020-12-11T05:05:53.000Z
Apparel,44,2020-12-11T05:05:53.000Z
New,16,2020-12-11T05:14:38.000Z
New,16,2020-12-11T05:14:38.000Z
Apparel,16,2020-12-11T05:24:00.000Z
Apparel,26,2020-12-11T05:35:06.000Z
Apparel,92,2020-12-11T05:35:06.000Z
Apparel,10,2020-12-11T05:35:06.000Z
Apparel,38,2020-12-11T05:40:06.000Z
Clearance,9,2020-12-11T05:47:07.000Z
Shop by Brand,10,2020-12-11T05:47:07.000Z
Uncategorized Items,3,2020-12-11T05:47:07.000Z
Office,3,2020-12-11T05:47:07.000Z
Bags,8,2020-12-11T06:01:46.000Z
Apparel,79,2020-12-11T06:01:46.000Z
Clearance,1,2020-12-11T06:12:24.000Z
Campus Collection,7,2020-12-11T06:12:24.000Z
Office,3,2020-12-11T06:12:24.000Z
Clearance,41,2020-12-11T06:12:24.000Z
Stationery,1,2020-12-11T06:37:22.000Z
Shop by Brand,3,2020-12-11T06:37:22.000Z
Google,3,2020-12-11T06:37:22.000Z
Apparel,48,2020-12-11T06:37:22.000Z
Google,6,2020-12-11T06:37:22.000Z
Drinkware,24,2020-12-11T06:38:10.000Z
Accessories,24,2020-12-11T06:47:51.000Z
Accessories,16,2020-12-11T06:47:51.000Z
Office,2,2020-12-11T06:47:51.000Z
New,16,2020-12-11T06:50:33.000Z
Apparel,55,2020-12-11T06:57:39.000Z
Apparel,44,2020-12-11T06:57:39.000Z
Campus Collection,32,2020-12-11T06:57:39.000Z
Office,3,2020-12-11T07:11:38.000Z
Office,16,2020-12-11T07:11:38.000Z
Shop by Brand,2,2020-12-11T07:11:38.000Z
Bags,16,2020-12-11T07:11:38.000Z
Accessories,3,2020-12-11T07:11:38.000Z
Apparel,22,2020-12-11T07:12:16.000Z
Apparel,10,2020-12-11T07:12:16.000Z
Campus Collection,3,2020-12-11T07:17:52.000Z
Lifestyle,2,2020-12-11T07:17:52.000Z
Bags,10,2020-12-11T07:17:52.000Z
Bags,70,2020-12-11T07:17:52.000Z
Shop by Brand,44,2020-12-11T07:25:34.000Z
Apparel,48,2020-12-11T07:29:20.000Z
Apparel,38,2020-12-11T07:37:37.000Z
Accessories,24,2020-12-11T07:39:36.000Z
New,7,2020-12-11T07:39:36.000Z
Clearance,32,2020-12-11T07:48:35.000Z
Shop by Brand,30,2020-12-11T07:48:35.000Z
Lifestyle,13,2020-12-11T07:49:56.000Z
Accessories,28,2020-12-11T07:50:14.000Z
Apparel,115,2020-12-11T07:50:14.000Z
Apparel,24,2020-12-11T07:50:14.000Z
Apparel,13,2020-12-11T07:56:41.000Z
Office,5,2020-12-11T07:57:17.000Z
Office,1,2020-12-11T07:57:17.000Z
Small Goods,16,2020-12-11T07:57:17.000Z
Office,3,2020-12-11T07:57:17.000Z
Shop by Brand,1,2020-12-11T07:57:17.000Z
Clearance,9,2020-12-11T07:57:17.000Z
Clearance,9,2020-12-11T07:57:17.000Z
Drinkware,10,2020-12-11T07:57:17.000Z
Shop by Brand,10,2020-12-11T07:57:17.000Z
Bags,10,2020-12-11T07:57:17.000Z
Apparel,63,2020-12-11T08:02:44.000Z
Small Goods,8,2020-12-11T08:05:30.000Z
Apparel,55,2020-12-11T08:05:30.000Z
Apparel,10,2020-12-11T08:08:46.000Z
Accessories,11,2020-12-11T08:30:35.000Z
Office,2,2020-12-11T08:30:35.000Z
Writing Instruments,2,2020-12-11T08:31:53.000Z
Office,5,2020-12-11T08:31:53.000Z
Apparel,14,2020-12-11T08:31:53.000Z
Apparel,115,2020-12-11T08:51:27.000Z
Bags,30,2020-12-11T08:51:27.000Z
Campus Collection,7,2020-12-11T09:00:47.000Z
Campus Collection,14,2020-12-11T09:00:47.000Z
Bags,8,2020-12-11T09:00:47.000Z
Campus Collection,32,2020-12-11T09:00:47.000Z
Bags,9,2020-12-11T09:00:47.000Z
Small Goods,8,2020-12-11T09:05:12.000Z
Accessories,3,2020-12-11T09:05:12.000Z
Accessories,4,2020-12-11T09:05:12.000Z
Small Goods,3,2020-12-11T09:05:12.000Z
Office,1,2020-12-11T09:05:12.000Z
Bags,10,2020-12-11T09:05:12.000Z
Drinkware,24,2020-12-11T09:05:12.000Z
Uncategorized Items,44,2020-12-11T09:07:24.000Z
New,17,2020-12-11T09:08:36.000Z
Shop by Brand,3,2020-12-11T09:08:36.000Z
New,7,2020-12-11T09:08:36.000Z
Campus Collection,7,2020-12-11T09:08:36.000Z
New,12,2020-12-11T09:08:36.000Z
Apparel,44,2020-12-11T09:13:22.000Z
Campus Collection,32,2020-12-11T09:22:09.000Z
Bags,30,2020-12-11T09:22:09.000Z
Office,2,2020-12-11T09:22:46.000Z
Apparel,32,2020-12-11T09:22:46.000Z
Accessories,24,2020-12-11T09:22:46.000Z
Apparel,28,2020-12-11T09:26:42.000Z
Apparel,35,2020-12-11T09:26:42.000Z
Small Goods,8,2020-12-11T09:49:21.000Z
New,8,2020-12-11T09:52:41.000Z
Clearance,2,2020-12-11T09:53:27.000Z
Bags,9,2020-12-11T09:53:27.000Z
New,28,2020-12-11T09:53:27.000Z
Apparel,24,2020-12-11T09:59:06.000Z
Apparel,15,2020-12-11T09:59:06.000Z
Campus Collection,7,2020-12-11T10:49:20.000Z
Campus Collection,3,2020-12-11T10:49:20.000Z
Campus Collection,3,2020-12-11T10:49:20.000Z
Campus Collection,1,2020-12-11T10:49:20.000Z
Campus Collection,3,2020-12-11T10:49:20.000Z
Campus Collection,7,2020-12-11T10:49:20.000Z
Campus Collection,3,2020-12-11T10:49:20.000Z
Campus Collection,7,2020-12-11T10:49:20.000Z
Accessories,4,2020-12-11T10:49:20.000Z
Campus Collection,1,2020-12-11T10:49:20.000Z
Campus Collection,8,2020-12-11T10:49:20.000Z
Campus Collection,7,2020-12-11T10:49:20.000Z
Campus Collection,7,2020-12-11T10:49:20.000Z
Apparel,16,2020-12-11T11:08:26.000Z
Apparel,44,2020-12-11T11:08:26.000Z
Apparel,16,2020-12-11T11:12:21.000Z
Apparel,44,2020-12-11T11:12:21.000Z
Apparel,71,2020-12-11T11:18:41.000Z
Clearance,16,2020-12-11T11:41:44.000Z
Small Goods,3,2020-12-11T11:41:44.000Z
Office,2,2020-12-11T11:41:44.000Z
Office,11,2020-12-11T11:41:44.000Z
New,24,2020-12-11T11:43:59.000Z
Bags,28,2020-12-11T11:43:59.000Z
New,8,2020-12-11T12:00:43.000Z
Apparel,22,2020-12-11T12:02:01.000Z
Bags,6,2020-12-11T12:02:01.000Z
Apparel,14,2020-12-11T12:08:14.000Z
Apparel,14,2020-12-11T12:08:14.000Z
Shop by Brand,14,2020-12-11T12:08:14.000Z
Apparel,13,2020-12-11T12:27:24.000Z
New,16,2020-12-11T12:27:24.000Z
Lifestyle,13,2020-12-11T12:27:24.000Z
Lifestyle,16,2020-12-11T12:27:24.000Z
Apparel,48,2020-12-11T12:27:24.000Z
Campus Collection,8,2020-12-11T12:32:57.000Z
Campus Collection,7,2020-12-11T12:32:57.000Z
Campus Collection,6,2020-12-11T12:32:57.000Z
Campus Collection,7,2020-12-11T12:32:57.000Z
Campus Collection,32,2020-12-11T12:32:57.000Z
Accessories,3,2020-12-11T12:32:57.000Z
Campus Collection,7,2020-12-11T12:32:57.000Z
Campus Collection,7,2020-12-11T12:32:57.000Z
Apparel,14,2020-12-11T12:32:57.000Z
Drinkware,10,2020-12-11T12:32:57.000Z
New,17,2020-12-11T12:36:15.000Z
Accessories,2,2020-12-11T12:36:15.000Z
Accessories,16,2020-12-11T12:36:15.000Z
Accessories,6,2020-12-11T12:36:15.000Z
Small Goods,10,2020-12-11T12:36:15.000Z
Accessories,4,2020-12-11T12:36:15.000Z
Apparel,44,2020-12-11T12:47:58.000Z
Apparel,18,2020-12-11T13:18:28.000Z
Accessories,16,2020-12-11T13:18:28.000Z
Apparel,63,2020-12-11T13:28:35.000Z
Apparel,63,2020-12-11T13:32:12.000Z
Apparel,71,2020-12-11T13:39:08.000Z
Campus Collection,7,2020-12-11T13:47:37.000Z
Accessories,8,2020-12-11T13:47:37.000Z
Clearance,8,2020-12-11T13:47:37.000Z
Apparel,14,2020-12-11T13:59:26.000Z
Shop by Brand,37,2020-12-11T13:59:26.000Z
Campus Collection,7,2020-12-11T13:59:26.000Z
Apparel,24,2020-12-11T13:59:26.000Z
Apparel,32,2020-12-11T14:02:37.000Z
Drinkware,20,2020-12-11T14:13:01.000Z
Lifestyle,18,2020-12-11T14:13:01.000Z
Small Goods,16,2020-12-11T14:13:01.000Z
Apparel,10,2020-12-11T14:13:01.000Z
Lifestyle,13,2020-12-11T14:13:01.000Z
Accessories,4,2020-12-11T14:13:01.000Z
Small Goods,10,2020-12-11T14:13:01.000Z
Clearance,32,2020-12-11T14:13:01.000Z
Accessories,4,2020-12-11T14:13:01.000Z
Accessories,4,2020-12-11T14:13:01.000Z
Apparel,23,2020-12-11T14:26:46.000Z
Apparel,28,2020-12-11T14:26:46.000Z
Apparel,14,2020-12-11T14:31:11.000Z
Bags,58,2020-12-11T14:31:11.000Z
Apparel,14,2020-12-11T14:34:24.000Z
Bags,58,2020-12-11T14:34:24.000Z
Apparel,14,2020-12-11T14:36:04.000Z
Bags,58,2020-12-11T14:36:04.000Z
Clearance,16,2020-12-11T15:02:42.000Z
Office,3,2020-12-11T15:02:42.000Z
Campus Collection,32,2020-12-11T15:02:42.000Z
Apparel,79,2020-12-11T15:05:25.000Z
Bags,10,2020-12-11T15:08:32.000Z
Campus Collection,32,2020-12-11T15:08:32.000Z
Office,11,2020-12-11T15:08:32.000Z
Clearance,32,2020-12-11T15:08:32.000Z
Lifestyle,22,2020-12-11T15:08:32.000Z
Apparel,14,2020-12-11T15:08:32.000Z
Clearance,3,2020-12-11T15:23:07.000Z
Bags,6,2020-12-11T15:23:07.000Z
Apparel,14,2020-12-11T15:23:07.000Z
Clearance,9,2020-12-11T15:23:07.000Z
Uncategorized Items,9,2020-12-11T15:23:07.000Z
Accessories,4,2020-12-11T15:26:37.000Z
Shop by Brand,14,2020-12-11T15:26:37.000Z
Accessories,16,2020-12-11T15:26:37.000Z
New,12,2020-12-11T15:42:33.000Z
New,16,2020-12-11T15:42:33.000Z
Bags,96,2020-12-11T15:42:51.000Z
Office,16,2020-12-11T15:48:57.000Z
Campus Collection,32,2020-12-11T15:48:57.000Z
Apparel,24,2020-12-11T15:50:15.000Z
Shop by Brand,37,2020-12-11T15:57:12.000Z
Apparel,60,2020-12-11T15:58:55.000Z
New,12,2020-12-11T15:58:55.000Z
New,13,2020-12-11T16:08:29.000Z
Apparel,44,2020-12-11T16:08:29.000Z
Campus Collection,32,2020-12-11T16:09:40.000Z
New,24,2020-12-11T16:16:15.000Z
New,17,2020-12-11T16:17:38.000Z
New,24,2020-12-11T16:17:38.000Z
Small Goods,3,2020-12-11T16:27:57.000Z
Shop by Brand,1,2020-12-11T16:27:57.000Z
New,7,2020-12-11T16:27:57.000Z
Drinkware,14,2020-12-11T16:27:57.000Z
Office,11,2020-12-11T16:27:57.000Z
Apparel,44,2020-12-11T16:53:11.000Z
Apparel,22,2020-12-11T16:54:55.000Z
New,16,2020-12-11T17:10:17.000Z
Clearance,3,2020-12-11T17:10:17.000Z
New,12,2020-12-11T17:10:17.000Z
Office,5,2020-12-11T17:10:17.000Z
Apparel,30,2020-12-11T17:10:17.000Z
Apparel,18,2020-12-11T17:10:17.000Z
Bags,30,2020-12-11T17:15:19.000Z
Office,3,2020-12-11T17:25:20.000Z
Office,15,2020-12-11T17:25:20.000Z
Apparel,22,2020-12-11T17:25:20.000Z
Apparel,45,2020-12-11T17:56:12.000Z
Bags,9,2020-12-11T17:59:51.000Z
Bags,10,2020-12-11T17:59:51.000Z
Lifestyle,13,2020-12-11T17:59:51.000Z
Apparel,18,2020-12-11T17:59:51.000Z
Bags,16,2020-12-11T17:59:51.000Z
Apparel,18,2020-12-11T17:59:51.000Z
New,12,2020-12-11T18:02:13.000Z
Apparel,13,2020-12-11T18:02:13.000Z
Apparel,14,2020-12-11T18:02:13.000Z
Accessories,6,2020-12-11T18:13:52.000Z
Drinkware,10,2020-12-11T18:13:52.000Z
Drinkware,14,2020-12-11T18:20:42.000Z
New,15,2020-12-11T18:29:37.000Z
Clearance,9,2020-12-11T18:29:37.000Z
Uncategorized Items,18,2020-12-11T18:40:21.000Z
Apparel,22,2020-12-11T18:40:21.000Z
Accessories,40,2020-12-11T18:47:23.000Z
Apparel,24,2020-12-11T19:16:55.000Z
Lifestyle,16,2020-12-11T19:16:55.000Z
Apparel,10,2020-12-11T19:19:10.000Z
Apparel,32,2020-12-11T19:19:10.000Z
Apparel,24,2020-12-11T19:19:10.000Z
Drinkware,10,2020-12-11T19:19:21.000Z
New,12,2020-12-11T19:52:41.000Z
Drinkware,10,2020-12-11T19:52:41.000Z
Campus Collection,7,2020-12-11T19:52:41.000Z
Shop by Brand,14,2020-12-11T19:52:41.000Z
Small Goods,16,2020-12-11T19:52:41.000Z
Campus Collection,7,2020-12-11T19:52:41.000Z
Shop by Brand,30,2020-12-11T20:04:03.000Z
Apparel,14,2020-12-11T20:04:03.000Z
Apparel,24,2020-12-11T20:04:03.000Z
Accessories,11,2020-12-11T20:04:03.000Z
New,16,2020-12-11T20:04:03.000Z
Apparel,24,2020-12-11T20:30:45.000Z
Office,2,2020-12-11T21:04:13.000Z
Shop by Brand,14,2020-12-11T21:04:13.000Z
Drinkware,24,2020-12-11T21:04:13.000Z
Apparel,92,2020-12-11T21:06:06.000Z
Apparel,48,2020-12-11T21:06:06.000Z
New,15,2020-12-11T21:11:23.000Z
New,12,2020-12-11T21:11:23.000Z
Bags,10,2020-12-11T21:33:48.000Z
Apparel,44,2020-12-11T21:33:48.000Z
Clearance,32,2020-12-11T21:35:48.000Z
Apparel,13,2020-12-11T21:35:48.000Z
Campus Collection,6,2020-12-11T21:48:52.000Z
Campus Collection,1,2020-12-11T21:48:52.000Z
Campus Collection,7,2020-12-11T21:48:52.000Z
Apparel,48,2020-12-11T21:55:19.000Z
Apparel,92,2020-12-11T22:19:52.000Z
Apparel,46,2020-12-11T22:23:31.000Z
Apparel,38,2020-12-11T22:23:37.000Z
Apparel,48,2020-12-11T22:37:25.000Z
New,24,2020-12-11T22:37:25.000Z
Apparel,24,2020-12-11T22:37:25.000Z
Apparel,24,2020-12-11T22:39:58.000Z
Apparel,26,2020-12-11T22:46:14.000Z
Apparel,18,2020-12-11T22:46:14.000Z
Apparel,24,2020-12-11T22:46:14.000Z
Shop by Brand,30,2020-12-11T22:46:14.000Z
Apparel,10,2020-12-11T22:46:14.000Z
Drinkware,14,2020-12-11T22:47:43.000Z
New,3,2020-12-11T22:53:28.000Z
Apparel,14,2020-12-11T22:53:28.000Z
Drinkware,20,2020-12-11T22:53:28.000Z
Google,3,2020-12-11T22:54:32.000Z
Apparel,14,2020-12-11T22:54:32.000Z
Lifestyle,2,2020-12-11T22:54:32.000Z
Apparel,44,2020-12-11T22:56:25.000Z
Accessories,8,2020-12-11T22:56:25.000Z
Office,3,2020-12-11T22:57:22.000Z
Bags,6,2020-12-11T22:57:22.000Z
Apparel,18,2020-12-11T22:58:55.000Z
Office,16,2020-12-11T22:58:55.000Z
New,17,2020-12-11T22:58:55.000Z
Apparel,35,2020-12-11T22:58:55.000Z
Clearance,9,2020-12-11T22:58:55.000Z
Apparel,13,2020-12-11T23:22:44.000Z
Apparel,60,2020-12-11T23:22:44.000Z
Clearance,14,2020-12-11T23:51:31.000Z
Campus Collection,7,2020-12-11T23:51:31.000Z
Campus Collection,7,2020-12-11T23:51:31.000Z
Campus Collection,7,2020-12-11T23:51:31.000Z
Campus Collection,7,2020-12-11T23:51:31.000Z
Campus Collection,14,2020-12-11T23:51:31.000Z
Clearance,14,2020-12-11T23:51:31.000Z
Campus Collection,8,2020-12-11T23:51:31.000Z
Clearance,14,2020-12-11T23:51:31.000Z
Campus Collection,7,2020-12-11T23:51:31.000Z
Apparel,24,2020-12-11T23:55:16.000Z
Writing Instruments,2,2020-12-11T23:55:16.000Z
New,12,2020-12-11T23:55:16.000Z
Apparel,24,2020-12-11T23:57:30.000Z
Apparel,48,2020-12-11T23:57:30.000Z
New,24,2020-12-11T23:57:30.000Z
Drinkware,10,2020-12-12T00:36:11.000Z
Accessories,10,2020-12-12T00:49:30.000Z
Drinkware,18,2020-12-12T00:59:37.000Z
Bags,30,2020-12-12T00:59:37.000Z
Drinkware,18,2020-12-12T01:01:59.000Z
Bags,30,2020-12-12T01:01:59.000Z
Apparel,48,2020-12-12T01:02:36.000Z
Apparel,14,2020-12-12T01:02:36.000Z
Bags,30,2020-12-12T01:04:03.000Z
Drinkware,18,2020-12-12T01:04:03.000Z
Apparel,44,2020-12-12T01:08:52.000Z
Accessories,4,2020-12-12T01:13:17.000Z
New,16,2020-12-12T01:13:17.000Z
New,48,2020-12-12T01:15:39.000Z
Small Goods,16,2020-12-12T01:15:39.000Z
Uncategorized Items,4,2020-12-12T01:15:39.000Z
Clearance,9,2020-12-12T01:15:39.000Z
Accessories,16,2020-12-12T01:15:39.000Z
New,3,2020-12-12T01:15:39.000Z
New,25,2020-12-12T01:15:39.000Z
Drinkware,4,2020-12-12T01:15:39.000Z
Accessories,16,2020-12-12T01:15:39.000Z
Accessories,8,2020-12-12T01:15:39.000Z
Uncategorized Items,3,2020-12-12T01:15:39.000Z
Accessories,2,2020-12-12T01:15:39.000Z
Uncategorized Items,3,2020-12-12T01:15:39.000Z
Accessories,2,2020-12-12T01:15:39.000Z
New,3,2020-12-12T01:15:39.000Z
Apparel,63,2020-12-12T01:17:07.000Z
Apparel,92,2020-12-12T01:21:00.000Z
Bags,10,2020-12-12T01:21:00.000Z
Apparel,44,2020-12-12T01:21:00.000Z
Accessories,4,2020-12-12T01:21:00.000Z
Campus Collection,7,2020-12-12T01:21:00.000Z
Apparel,13,2020-12-12T01:21:00.000Z
New,8,2020-12-12T01:21:00.000Z
Apparel,46,2020-12-12T01:21:15.000Z
Bags,58,2020-12-12T01:34:53.000Z
New,13,2020-12-12T01:42:00.000Z
New,8,2020-12-12T01:42:00.000Z
New,12,2020-12-12T01:42:00.000Z
New,4,2020-12-12T01:42:00.000Z
Campus Collection,6,2020-12-12T01:54:00.000Z
New,8,2020-12-12T01:54:00.000Z
Campus Collection,7,2020-12-12T01:54:00.000Z
Campus Collection,7,2020-12-12T01:54:00.000Z
Apparel,48,2020-12-12T01:57:29.000Z
New,8,2020-12-12T01:59:35.000Z
Small Goods,8,2020-12-12T01:59:35.000Z
Lifestyle,16,2020-12-12T01:59:35.000Z
New,7,2020-12-12T01:59:35.000Z
Office,2,2020-12-12T01:59:35.000Z
Google,3,2020-12-12T01:59:35.000Z
Office,5,2020-12-12T01:59:35.000Z
Lifestyle,2,2020-12-12T01:59:35.000Z
Apparel,24,2020-12-12T01:59:35.000Z
Lifestyle,16,2020-12-12T01:59:51.000Z
Drinkware,10,2020-12-12T01:59:51.000Z
New,13,2020-12-12T01:59:51.000Z
Apparel,23,2020-12-12T01:59:51.000Z
New,24,2020-12-12T02:00:58.000Z
Apparel,14,2020-12-12T02:00:58.000Z
Apparel,44,2020-12-12T02:07:48.000Z
Apparel,44,2020-12-12T02:07:48.000Z
Apparel,24,2020-12-12T02:18:21.000Z
Apparel,48,2020-12-12T02:18:21.000Z
New,24,2020-12-12T02:18:21.000Z
Apparel,44,2020-12-12T02:18:35.000Z
New,48,2020-12-12T02:18:39.000Z
Apparel,14,2020-12-12T02:30:20.000Z
Apparel,16,2020-12-12T02:30:20.000Z
Stationery,6,2020-12-12T02:36:37.000Z
Small Goods,10,2020-12-12T02:36:37.000Z
Apparel,30,2020-12-12T02:42:48.000Z
Bags,30,2020-12-12T02:42:48.000Z
Apparel,24,2020-12-12T02:42:48.000Z
New,10,2020-12-12T02:42:48.000Z
Apparel,16,2020-12-12T02:46:09.000Z
Shop by Brand,30,2020-12-12T02:46:09.000Z
Apparel,14,2020-12-12T03:20:26.000Z
Apparel,19,2020-12-12T03:20:26.000Z
Apparel,48,2020-12-12T03:20:26.000Z
Bags,8,2020-12-12T03:22:11.000Z
Lifestyle,22,2020-12-12T03:22:11.000Z
Accessories,4,2020-12-12T03:22:11.000Z
Apparel,13,2020-12-12T03:22:11.000Z
Apparel,16,2020-12-12T03:22:11.000Z
Clearance,3,2020-12-12T03:22:11.000Z
Small Goods,3,2020-12-12T03:22:11.000Z
Small Goods,10,2020-12-12T03:29:41.000Z
Accessories,17,2020-12-12T03:29:41.000Z
Accessories,40,2020-12-12T03:29:41.000Z
Accessories,6,2020-12-12T03:29:41.000Z
Office,2,2020-12-12T03:29:41.000Z
New,16,2020-12-12T03:41:54.000Z
Apparel,46,2020-12-12T03:50:15.000Z
